observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
73728,1,1,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,70906,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,2665131.059,raw_value,,,,,
111825,1,2,1450,Australophyllia wilsoni,Robust,Lobophyllidae,Mussidae,1,Global estimate,,,10,,126272,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
18938,1,1,310,Balanophyllia europaea,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,10,,18283,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,426222.4066,raw_value,,,,,
110844,1,2,310,Balanophyllia europaea,Complex,Dendrophylliidae,Dendrophylliidae,1,Global estimate,,,10,,125291,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
93699,1,54,828,Bernardpora stutchburyi,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101426,138,Range size,8,km^2,10,Calculated from GIS shapefile,59916363.94,raw_value,,,,,
41204,1,1,828,Bernardpora stutchburyi,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,39559,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,34968920.89,raw_value,,,,,
111419,1,2,828,Bernardpora stutchburyi,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,125866,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
41184,1,5,828,Bernardpora stutchburyi,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,39540,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
111422,1,2,1563,Blastomussa loyae,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,10,,125869,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
92844,1,54,349,Blastomussa merleti,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,605,,100571,138,Range size,8,km^2,10,Calculated from GIS shapefile,59743482.81,raw_value,,,,,
20220,1,1,349,Blastomussa merleti,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,10,,19510,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,21309035.37,raw_value,,,,,
20203,1,5,349,Blastomussa merleti,Robust,Plesiastreidae,Mussidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,19494,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
160492,1,2,349,Blastomussa merleti,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,297,,204410,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
94539,1,54,1146,Blastomussa omanensis,Robust,Plesiastreidae,Faviidae,1,Global estimate,,,605,,102266,138,Range size,8,km^2,10,Calculated from GIS shapefile,4277473.695,raw_value,,,,,
58142,1,1,1146,Blastomussa omanensis,Robust,Plesiastreidae,Faviidae,1,Global estimate,,,10,,55876,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,920837.6564,raw_value,,,,,
111424,1,2,1146,Blastomussa omanensis,Robust,Plesiastreidae,Faviidae,1,Global estimate,,,10,,125871,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
160516,1,2,1562,Blastomussa vivida,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,694,,204434,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111427,1,2,350,Blastomussa wellsi,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,10,,125874,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
20288,1,1,350,Blastomussa wellsi,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,10,,19574,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,18685394.97,raw_value,,,,,
20269,1,5,350,Blastomussa wellsi,Robust,Plesiastreidae,Mussidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,19556,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
92849,1,54,350,Blastomussa wellsi,Robust,Plesiastreidae,Mussidae,1,Global estimate,,,605,,100576,138,Range size,8,km^2,10,Calculated from GIS shapefile,46067204.81,raw_value,,,,,
92854,1,54,352,Boninastrea boninensis,Robust,Merulinidae,Merulinidae,1,Global estimate,,,605,,100581,138,Range size,8,km^2,10,Calculated from GIS shapefile,15212595.71,raw_value,,,,,
20375,1,1,352,Boninastrea boninensis,Robust,Merulinidae,Merulinidae,1,Global estimate,,,10,,19658,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1254881.873,raw_value,,,,,
111429,1,2,352,Boninastrea boninensis,Robust,Merulinidae,Merulinidae,1,Global estimate,,,10,,125876,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
110846,1,2,355,Cantharellus doederleini,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125293,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
20497,1,1,355,Cantharellus doederleini,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,19776,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,617142.2518,raw_value,,,,,
92859,1,54,355,Cantharellus doederleini,Robust,Fungiidae,Fungiidae,1,Global estimate,,,605,,100586,138,Range size,8,km^2,10,Calculated from GIS shapefile,11595415.82,raw_value,,,,,
20556,1,1,356,Cantharellus jebbi,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,19834,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,10061993.95,raw_value,,,,,
92864,1,54,356,Cantharellus jebbi,Robust,Fungiidae,Fungiidae,1,Global estimate,,,605,,100591,138,Range size,8,km^2,10,Calculated from GIS shapefile,17888649.54,raw_value,,,,,
110830,1,2,356,Cantharellus jebbi,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125277,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
110832,1,2,357,Cantharellus noumeae,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,125279,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
92869,1,54,357,Cantharellus noumeae,Robust,Fungiidae,Fungiidae,1,Global estimate,,,605,,100596,138,Range size,8,km^2,10,Calculated from GIS shapefile,18771633.84,raw_value,,,,,
20619,1,1,357,Cantharellus noumeae,Robust,Fungiidae,Fungiidae,1,Global estimate,,,10,,19894,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,7562376.298,raw_value,,,,,
20602,1,5,357,Cantharellus noumeae,Robust,Fungiidae,Fungiidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,19878,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
22585,1,5,426,Catalaphyllia jardinei,Robust,Merulinidae,Euphyllidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,21760,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
22604,1,1,426,Catalaphyllia jardinei,Robust,Merulinidae,Euphyllidae,1,Global estimate,,,10,,21778,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,16634933.33,raw_value,,,,,
111431,1,2,426,Catalaphyllia jardinei,Robust,Merulinidae,Euphyllidae,1,Global estimate,,,10,,125878,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
92874,1,54,426,Catalaphyllia jardinei,Robust,Merulinidae,Euphyllidae,1,Global estimate,,,605,,100601,138,Range size,8,km^2,10,Calculated from GIS shapefile,47503399.95,raw_value,,,,,
92879,1,54,427,Caulastraea connata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100606,138,Range size,8,km^2,10,Calculated from GIS shapefile,17088048.75,raw_value,,,,,
22666,1,1,427,Caulastraea connata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,21838,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,3638130.928,raw_value,,,,,
111433,1,2,427,Caulastraea connata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125880,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
22713,1,5,428,Caulastraea curvata,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,21883,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
92884,1,54,428,Caulastraea curvata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100611,138,Range size,8,km^2,10,Calculated from GIS shapefile,35544998.1,raw_value,,,,,
22731,1,1,428,Caulastraea curvata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,21900,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,16747578.53,raw_value,,,,,
111435,1,2,428,Caulastraea curvata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125882,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
22797,1,1,429,Caulastraea echinulata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,21963,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,10667409.25,raw_value,,,,,
92889,1,54,429,Caulastraea echinulata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100616,138,Range size,8,km^2,10,Calculated from GIS shapefile,15071611.25,raw_value,,,,,
22778,1,5,429,Caulastraea echinulata,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,21945,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
111438,1,2,429,Caulastraea echinulata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125885,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
111440,1,2,430,Caulastraea furcata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125887,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
92894,1,54,430,Caulastraea furcata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100621,138,Range size,8,km^2,10,Calculated from GIS shapefile,52492279.76,raw_value,,,,,
22865,1,1,430,Caulastraea furcata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,22028,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,27204828.96,raw_value,,,,,
22847,1,5,430,Caulastraea furcata,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,22011,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
156990,1,14,430,Caulastraea furcata,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199792,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
111442,1,2,431,Caulastraea tumida,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125889,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
92899,1,54,431,Caulastraea tumida,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,100626,138,Range size,8,km^2,10,Calculated from GIS shapefile,43533485.23,raw_value,,,,,
22932,1,1,431,Caulastraea tumida,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,22091,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,18388005.27,raw_value,,,,,
22913,1,5,431,Caulastraea tumida,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,22073,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
111444,1,2,435,Cladocora arbuscula,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,125891,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
23070,1,1,435,Cladocora arbuscula,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,22225,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4010454.967,raw_value,,,,,
23136,1,1,436,Cladocora caespitosa,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,22289,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,67538.49363,raw_value,,,,,
111446,1,2,436,Cladocora caespitosa,Robust,Oculinidae,Faviidae,1,Global estimate,,,10,,125893,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
38899,1,1,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37345,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,40279295.83,raw_value,,,,,
157019,1,14,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199821,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,Was Goniastrea aspera
111448,1,2,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125895,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
38880,1,5,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37327,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
93539,1,54,794,Coelastrea aspera,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101266,138,Range size,8,km^2,10,Calculated from GIS shapefile,87334838.56,raw_value,,,,,
39390,1,1,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37817,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,27644538.38,raw_value,,,,,
39372,1,5,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37800,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
93574,1,54,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101301,138,Range size,8,km^2,10,Calculated from GIS shapefile,65548595,raw_value,,,,,
111451,1,2,801,Coelastrea palauensis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,125898,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
23477,1,1,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,22615,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,20295611.98,raw_value,,,,,
92904,1,54,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,1,Global estimate,,,605,,100631,138,Range size,8,km^2,10,Calculated from GIS shapefile,62547774.31,raw_value,,,,,
111454,1,2,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,125901,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
23460,1,5,445,Coeloseris mayeri,Complex,Agariciidae,Agariciidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,22599,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
111456,1,2,458,Colpophyllia natans,Robust,Mussidae,Faviidae,1,Global estimate,,,10,,125903,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
23897,1,1,458,Colpophyllia natans,Robust,Mussidae,Faviidae,1,Global estimate,,,10,,23019,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4010454.967,raw_value,,,,,
156991,1,14,458,Colpophyllia natans,Robust,Mussidae,Faviidae,522,Atlantic (unspecified),13.695557,-47.026395,740,,199793,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
92909,1,54,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,605,,100636,138,Range size,8,km^2,10,Calculated from GIS shapefile,96527851.79,raw_value,,,,,
111459,1,2,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125906,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
24210,1,1,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,23313,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,41125913.95,raw_value,,,,,
24191,1,5,467,Coscinaraea columna,Robust,Coscinaraeidae,Siderastreidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,23295,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
92914,1,54,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,605,,100641,138,Range size,8,km^2,10,Calculated from GIS shapefile,35741007.18,raw_value,,,,,
24257,1,5,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,23358,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
24274,1,1,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,23374,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,15655003.52,raw_value,,,,,
111462,1,2,468,Coscinaraea crassa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125909,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
111464,1,2,469,Coscinaraea exesa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,125911,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
24338,1,1,469,Coscinaraea exesa,Robust,Coscinaraeidae,Siderastreidae,1,Global estimate,,,10,,23435,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,32536830.97,raw_value,,,,,
24321,1,5,469,Coscinaraea exesa,Robust,Coscinaraeidae,Siderastreidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,23419,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
